Resource,RE_DAC_1,RE_DAC_2,RE_DAC_1,RE_DAC_2
x6673,-117.98902176663817,-0.0,-117.98902176663817,0.0
x6674,-117.98902176748885,-0.0,-117.98902176748885,0.0
x6675,-117.98902176748368,-0.0,-117.98902176748368,0.0
x6676,-117.98902176575012,-0.0,-117.98902176575012,0.0
x6677,-117.98902175939064,-0.0,-117.98902175939064,0.0
x6678,-117.98901770246745,-0.0,-117.98901770246745,0.0
x6679,-117.98901770144789,-0.0,-117.98901770144789,0.0
x6680,-117.98901770128622,-0.0,-117.98901770128622,0.0
x6681,-117.98901770319719,-0.0,-117.98901770319719,0.0
x6682,-117.98901770279791,-0.0,-117.98901770279791,0.0
x6683,-117.98901770074285,-0.0,-117.98901770074285,0.0
x6684,-117.98901760232151,-0.0,-117.98901760232151,0.0
x6685,-117.98901760168825,-0.0,-117.98901760168825,0.0
x6686,-117.98901760139573,-0.0,-117.98901760139573,0.0
x6687,-117.98901760223679,-0.0,-117.98901760223679,0.0
x6688,-117.98901760202685,-0.0,-117.98901760202685,0.0
x6689,-117.98901760187093,-0.0,-117.98901760187093,0.0
x6690,-117.98901760277442,-0.0,-117.98901760277442,0.0
x6691,-117.9890175992403,-0.0,-117.9890175992403,0.0
x6692,-117.98901770062632,-0.0,-117.98901770062632,0.0
x6693,-117.98902048434266,-0.0,-117.98902048434266,0.0
x6694,-117.98902048316327,-0.0,-117.98902048316327,0.0
x6695,-117.98902048279619,-0.0,-117.98902048279619,0.0
x6696,-117.98902048235855,-0.0,-117.98902048235855,0.0
x6697,-117.98902050487938,-0.0,-117.98902050487938,0.0
x6698,-117.98902260605071,-0.0,-117.98902260605071,0.0
x6699,-117.98902260645703,-0.0,-117.98902260645703,0.0
x6700,-117.98902260588575,-0.0,-117.98902260588575,0.0
x6701,-117.98902260620949,-0.0,-117.98902260620949,0.0
x6702,-117.98902039972067,-0.0,-117.98902039972067,0.0
x6703,-117.98901945582162,-0.0,-117.98901945582162,0.0
x6704,-117.98901803871188,-0.0,-117.98901803871188,0.0
x6705,-117.98901804886954,-0.0,-117.98901804886954,0.0
x6706,-117.98901946430607,-0.0,-117.98901946430607,0.0
x6707,-117.98901946497581,-0.0,-117.98901946497581,0.0
x6708,-117.98901770247112,-0.0,-117.98901770247112,0.0
x6709,-117.98901770315678,-0.0,-117.98901770315678,0.0
x6710,-117.98901770555054,-0.0,-117.98901770555054,0.0
x6711,-117.98901770547435,-0.0,-117.98901770547435,0.0
x6712,-117.98901770756744,-0.0,-117.98901770756744,0.0
x6713,-117.98901771286369,-0.0,-117.98901771286369,0.0
x6714,-117.9890118882261,-0.0,-117.9890118882261,0.0
x6715,-117.98901188250483,-0.0,-117.98901188250483,0.0
x6716,-117.98901159582815,-0.0,-117.98901159582815,0.0
x6717,-117.98901173872846,-0.0,-117.98901173872846,0.0
x6718,-117.9890117611289,-0.0,-117.9890117611289,0.0
x6719,-117.98901177044343,-0.0,-117.98901177044343,0.0
x6720,-117.98901177587061,-0.0,-117.98901177587061,0.0
x6721,-117.98901177863087,-0.0,-117.98901177863087,0.0
x6722,-117.98901178372661,-0.0,-117.98901178372661,0.0
x6723,-117.98901592518072,-0.0,-117.98901592518072,0.0
x6724,-117.98901592470281,-0.0,-117.98901592470281,0.0
x6725,-117.98901592403583,-0.0,-117.98901592403583,0.0
x6726,-117.98901592287538,-0.0,-117.98901592287538,0.0
x6727,-117.9890159182571,-0.0,-117.9890159182571,0.0
x6728,-117.98901766690456,-0.0,-117.98901766690456,0.0
x6729,-117.98901766419617,-0.0,-117.98901766419617,0.0
x6730,-117.9890217637075,-0.0,-117.9890217637075,0.0
x6731,-117.98902176312076,-0.0,-117.98902176312076,0.0
x6732,-117.98902176226245,-0.0,-117.98902176226245,0.0
x6733,-117.98902176027185,-0.0,-117.98902176027185,0.0
x6734,-117.98902175763051,-0.0,-117.98902175763051,0.0
x6735,-117.98902175625336,-0.0,-117.98902175625336,0.0
x6736,-117.98902175257572,-0.0,-117.98902175257572,0.0
x6737,-117.98902174853667,-0.0,-117.98902174853667,0.0
x6738,-117.9890204060227,-0.0,-117.9890204060227,0.0
x6739,-10.950069502677591,-0.0,-10.950069502677591,0.0
x6740,-117.98901714104674,-0.0,-117.98901714104674,0.0
x6741,-117.98901783381008,-0.0,-117.98901783381008,0.0
x6742,-117.98902172825179,-0.0,-117.98902172825179,0.0
x6743,-117.98902173337339,-0.0,-117.98902173337339,0.0
x6744,-117.98902173654444,-0.0,-117.98902173654444,0.0
x6745,-117.98902258425754,-0.0,-117.98902258425754,0.0
x6746,-117.9890225846923,-0.0,-117.9890225846923,0.0
x6747,-117.9890225855151,-0.0,-117.9890225855151,0.0
x6748,-117.98902258533192,-0.0,-117.98902258533192,0.0
x6749,-117.98902258551192,-0.0,-117.98902258551192,0.0
x6750,-117.98902258637197,-0.0,-117.98902258637197,0.0
x6751,-117.98902256429228,-0.0,-117.98902256429228,0.0
x6752,-117.98902256342525,-0.0,-117.98902256342525,0.0
x6753,-117.98902258515808,-0.0,-117.98902258515808,0.0
x6754,-117.98902258429327,-0.0,-117.98902258429327,0.0
x6755,-117.98902258364691,-0.0,-117.98902258364691,0.0
x6756,-117.98902258313831,-0.0,-117.98902258313831,0.0
x6757,-117.98902258163213,-0.0,-117.98902258163213,0.0
x6758,-117.98902258007558,-0.0,-117.98902258007558,0.0
x6759,-117.98902257817448,-0.0,-117.98902257817448,0.0
x6760,-117.98902257371408,-0.0,-117.98902257371408,0.0
x6761,-117.98902256493767,-0.0,-117.98902256493767,0.0
x6762,-117.9890225249793,-0.0,-117.9890225249793,0.0
x6763,-10.949457036178677,-0.0,-10.949457036178677,0.0
x6764,-117.98901739965923,-0.0,-117.98901739965923,0.0
x6765,-117.98901991491718,-0.0,-117.98901991491718,0.0
x6766,-117.98902256393026,-0.0,-117.98902256393026,0.0
x6767,-117.98902256965853,-0.0,-117.98902256965853,0.0
x6768,-117.98902257348176,-0.0,-117.98902257348176,0.0
x6769,-117.98902257533021,-0.0,-117.98902257533021,0.0
x6770,-117.98902257707861,-0.0,-117.98902257707861,0.0
x6771,-117.9890225789861,-0.0,-117.9890225789861,0.0
x6772,-117.98902257996303,-0.0,-117.98902257996303,0.0
x6773,-117.98902258217836,-0.0,-117.98902258217836,0.0
x6774,-117.9890175499197,-0.0,-117.9890175499197,0.0
x6775,-117.98901755084417,-0.0,-117.98901755084417,0.0
x6776,-117.98901754918016,-0.0,-117.98901754918016,0.0
x6777,-117.98901755043266,-0.0,-117.98901755043266,0.0
x6778,-117.98901754685717,-0.0,-117.98901754685717,0.0
x6779,-117.98901754183012,-0.0,-117.98901754183012,0.0
x6780,-117.98901753467564,-0.0,-117.98901753467564,0.0
x6781,-117.9890175230977,-0.0,-117.9890175230977,0.0
x6782,-117.98901750617436,-0.0,-117.98901750617436,0.0
x6783,-117.989017479751,-0.0,-117.989017479751,0.0
x6784,-117.98901743193139,-0.0,-117.98901743193139,0.0
x6785,-117.98901733211798,-0.0,-117.98901733211798,0.0
x6786,-117.98901680714728,-0.0,-117.98901680714728,0.0
x6787,-10.949435583248603,-0.0,-10.949435583248603,0.0
x6788,-117.98901717053276,-0.0,-117.98901717053276,0.0
x6789,-117.98901745594132,-0.0,-117.98901745594132,0.0
x6790,-117.9890175162649,-0.0,-117.9890175162649,0.0
x6791,-117.98901754514571,-0.0,-117.98901754514571,0.0
x6792,-117.98901756352798,-0.0,-117.98901756352798,0.0
x6793,-117.98901757609723,-0.0,-117.98901757609723,0.0
x6794,-117.98901758455743,-0.0,-117.98901758455743,0.0
x6795,-117.98901759144286,-0.0,-117.98901759144286,0.0
x6796,-117.9890175956803,-0.0,-117.9890175956803,0.0
x6797,-117.98901759936042,-0.0,-117.98901759936042,0.0
x6798,-117.98901760121981,-0.0,-117.98901760121981,0.0
x6799,-117.98901760575306,-0.0,-117.98901760575306,0.0
x6800,-117.9890176045657,-0.0,-117.9890176045657,0.0
x6801,-117.98901760616782,-0.0,-117.98901760616782,0.0
x6802,-117.98902043793055,-0.0,-117.98902043793055,0.0
x6803,-117.9890204415607,-0.0,-117.9890204415607,0.0
x6804,-117.98902044135215,-0.0,-117.98902044135215,0.0
x6805,-117.98902043960734,-0.0,-117.98902043960734,0.0
x6806,-117.98902043675092,-0.0,-117.98902043675092,0.0
x6807,-117.98902043648297,-0.0,-117.98902043648297,0.0
x6808,-117.98902043196283,-0.0,-117.98902043196283,0.0
x6809,-117.98902042404556,-0.0,-117.98902042404556,0.0
x6810,-117.98901958546504,-0.0,-117.98901958546504,0.0
x6811,-10.950687842352403,-0.0,-10.950687842352403,0.0
x6812,-117.98901964149427,-0.0,-117.98901964149427,0.0
x6813,-117.98902045296863,-0.0,-117.98902045296863,0.0
x6814,-117.98902045661099,-0.0,-117.98902045661099,0.0
x6815,-117.98902045814287,-0.0,-117.98902045814287,0.0
x6816,-117.98902260010274,-0.0,-117.98902260010274,0.0
x6817,-117.98902259909376,-0.0,-117.98902259909376,0.0
x6818,-117.98902259914709,-0.0,-117.98902259914709,0.0
x6819,-117.9890225997595,-0.0,-117.9890225997595,0.0
x6820,-117.98902259956252,-0.0,-117.98902259956252,0.0
x6821,-117.98902037819703,-0.0,-117.98902037819703,0.0
x6822,-117.98872629597759,-0.0,-117.98872629597759,0.0
x6823,-117.98872453439535,-0.0,-117.98872453439535,0.0
x6824,-117.98872328379645,-0.0,-117.98872328379645,0.0
x6825,-117.98902037080536,-0.0,-117.98902037080536,0.0
x6826,-117.98902175670626,-0.0,-117.98902175670626,0.0
x6827,-117.98902175504226,-0.0,-117.98902175504226,0.0
x6828,-117.98902175357954,-0.0,-117.98902175357954,0.0
x6829,-117.98902174991892,-0.0,-117.98902174991892,0.0
x6830,-117.98902174852192,-0.0,-117.98902174852192,0.0
x6831,-117.98902174365838,-0.0,-117.98902174365838,0.0
x6832,-117.98902173768015,-0.0,-117.98902173768015,0.0
x6833,-117.98902172402195,-0.0,-117.98902172402195,0.0
x6834,-117.98902164043042,-0.0,-117.98902164043042,0.0
x6835,-10.950010891605514,-0.0,-10.950010891605514,0.0
x6836,-117.98902168762987,-0.0,-117.98902168762987,0.0
x6837,-117.98902173113001,-0.0,-117.98902173113001,0.0
x6838,-117.98902258640977,-0.0,-117.98902258640977,0.0
x6839,-117.98902258888357,-0.0,-117.98902258888357,0.0
x6840,-117.98902259066445,-0.0,-117.98902259066445,0.0
x6841,-117.98902259140505,-0.0,-117.98902259140505,0.0
x6842,-117.9890225924023,-0.0,-117.9890225924023,0.0
x6843,-117.98902259360403,-0.0,-117.98902259360403,0.0
x6844,-117.98902259384029,-0.0,-117.98902259384029,0.0
x6845,-117.989022594393,-0.0,-117.989022594393,0.0
x6846,-117.98902259513306,-0.0,-117.98902259513306,0.0
x6847,-117.98902259514688,-0.0,-117.98902259514688,0.0
x6848,-117.98902259531805,-0.0,-117.98902259531805,0.0
x6849,-117.98902259595523,-0.0,-117.98902259595523,0.0
x6850,-117.98902259580343,-0.0,-117.98902259580343,0.0
x6851,-117.98902259585458,-0.0,-117.98902259585458,0.0
x6852,-117.98902259643184,-0.0,-117.98902259643184,0.0
x6853,-117.98902259618701,-0.0,-117.98902259618701,0.0
x6854,-117.98902259624273,-0.0,-117.98902259624273,0.0
x6855,-117.98902259670453,-0.0,-117.98902259670453,0.0
x6856,-117.98902259633027,-0.0,-117.98902259633027,0.0
x6857,-117.98901960104364,-0.0,-117.98901960104364,0.0
x6858,-117.98901957731809,-0.0,-117.98901957731809,0.0
x6859,-117.98901963373788,-0.0,-117.98901963373788,0.0
x6860,-117.98901963411663,-0.0,-117.98901963411663,0.0
x6861,-117.98901963472184,-0.0,-117.98901963472184,0.0
x6862,-117.98901959348399,-0.0,-117.98901959348399,0.0
x6863,-117.98901961151563,-0.0,-117.98901961151563,0.0
x6864,-117.989019615235,-0.0,-117.989019615235,0.0
x6865,-117.98902176294727,-0.0,-117.98902176294727,0.0
x6866,-117.98902176238241,-0.0,-117.98902176238241,0.0
x6867,-117.9890217632726,-0.0,-117.9890217632726,0.0
x6868,-117.9890217631256,-0.0,-117.9890217631256,0.0
x6869,-117.98902046808662,-0.0,-117.98902046808662,0.0
x6870,-117.98901968555496,-0.0,-117.98901968555496,0.0
x6871,-117.98901968505423,-0.0,-117.98901968505423,0.0
x6872,-117.98901968395081,-0.0,-117.98901968395081,0.0
x6873,-117.98902046820395,-0.0,-117.98902046820395,0.0
x6874,-117.98902046730578,-0.0,-117.98902046730578,0.0
x6875,-117.98902046640978,-0.0,-117.98902046640978,0.0
x6876,-117.98901765750695,-0.0,-117.98901765750695,0.0
x6877,-117.98901765335731,-0.0,-117.98901765335731,0.0
x6878,-117.98901764790206,-0.0,-117.98901764790206,0.0
x6879,-117.98901764017477,-0.0,-117.98901764017477,0.0
x6880,-117.98901762382287,-0.0,-117.98901762382287,0.0
x6881,-117.98901758790852,-0.0,-117.98901758790852,0.0
x6882,-117.98901734829963,-0.0,-117.98901734829963,0.0
x6883,-10.950514774693467,-0.0,-10.950514774693467,0.0
x6884,-10.950502651528014,-0.0,-10.950502651528014,0.0
x6885,-10.950508230530449,-0.0,-10.950508230530449,0.0
x6886,-117.98901735749163,-0.0,-117.98901735749163,0.0
x6887,-117.98901758859778,-0.0,-117.98901758859778,0.0
x6888,-117.98901762742167,-0.0,-117.98901762742167,0.0
x6889,-117.98901764314878,-0.0,-117.98901764314878,0.0
x6890,-117.9890176530454,-0.0,-117.9890176530454,0.0
x6891,-117.98901766011757,-0.0,-117.98901766011757,0.0
x6892,-117.98901766414384,-0.0,-117.98901766414384,0.0
x6893,-117.9890176675369,-0.0,-117.9890176675369,0.0
x6894,-117.98901767057673,-0.0,-117.98901767057673,0.0
x6895,-117.98901767191032,-0.0,-117.98901767191032,0.0
x6896,-117.98901767134357,-0.0,-117.98901767134357,0.0
x6897,-117.98901767401033,-0.0,-117.98901767401033,0.0
x6898,-117.98901767520307,-0.0,-117.98901767520307,0.0
x6899,-117.98901767543373,-0.0,-117.98901767543373,0.0
x6900,-117.98901767625419,-0.0,-117.98901767625419,0.0
x6901,-117.98901767532502,-0.0,-117.98901767532502,0.0
x6902,-117.98901767496385,-0.0,-117.98901767496385,0.0
x6903,-117.98901767446519,-0.0,-117.98901767446519,0.0
x6904,-117.98901767166345,-0.0,-117.98901767166345,0.0
x6905,-117.98901766636713,-0.0,-117.98901766636713,0.0
x6906,-117.98901763108508,-0.0,-117.98901763108508,0.0
x6907,-117.98901770318272,-0.0,-117.98901770318272,0.0
x6908,-117.9890177035449,-0.0,-117.9890177035449,0.0
x6909,-117.98901770318305,-0.0,-117.98901770318305,0.0
x6910,-117.98901770188614,-0.0,-117.98901770188614,0.0
x6911,-117.98901770102506,-0.0,-117.98901770102506,0.0
x6912,-117.98901770039423,-0.0,-117.98901770039423,0.0
x6913,-117.9890204817373,-0.0,-117.9890204817373,0.0
x6914,-117.98902260634097,-0.0,-117.98902260634097,0.0
x6915,-117.98902260633758,-0.0,-117.98902260633758,0.0
x6916,-117.98902260530721,-0.0,-117.98902260530721,0.0
x6917,-117.98902260505675,-0.0,-117.98902260505675,0.0
x6918,-117.98902260788786,-0.0,-117.98902260788786,0.0
x6919,-117.98902177165382,-0.0,-117.98902177165382,0.0
x6920,-117.98902177053682,-0.0,-117.98902177053682,0.0
x6921,-117.98902177172955,-0.0,-117.98902177172955,0.0
x6922,-117.9890217713882,-0.0,-117.9890217713882,0.0
x6923,-117.98902177192097,-0.0,-117.98902177192097,0.0
x6924,-117.98902048194739,-0.0,-117.98902048194739,0.0
x6925,-117.98902048164948,-0.0,-117.98902048164948,0.0
x6926,-117.989020480436,-0.0,-117.989020480436,0.0
x6927,-117.98902048358637,-0.0,-117.98902048358637,0.0
x6928,-117.98902048365213,-0.0,-117.98902048365213,0.0
x6929,-117.98900102228203,-0.0,-117.98900102228203,0.0
x6930,-117.98900101861773,-0.0,-117.98900101861773,0.0
x6931,-117.98900098287896,-0.0,-117.98900098287896,0.0
x6932,-117.98900036693252,-0.0,-117.98900036693252,0.0
x6933,-117.98902046588415,-0.0,-117.98902046588415,0.0
x6934,-117.98902260009471,-0.0,-117.98902260009471,0.0
x6935,-117.98902260012885,-0.0,-117.98902260012885,0.0
x6936,-117.98902260032844,-0.0,-117.98902260032844,0.0
x6937,-117.98902259966742,-0.0,-117.98902259966742,0.0
x6938,-117.98902259980026,-0.0,-117.98902259980026,0.0
x6939,-117.98902260016808,-0.0,-117.98902260016808,0.0
x6940,-117.98902259974375,-0.0,-117.98902259974375,0.0
x6941,-117.98902259966289,-0.0,-117.98902259966289,0.0
x6942,-117.98902260009488,-0.0,-117.98902260009488,0.0
x6943,-117.98902259967753,-0.0,-117.98902259967753,0.0
x6944,-117.9890225991841,-0.0,-117.9890225991841,0.0
x6945,-117.98902259976018,-0.0,-117.98902259976018,0.0
x6946,-117.9890225991445,-0.0,-117.9890225991445,0.0
x6947,-117.98902259906447,-0.0,-117.98902259906447,0.0
x6948,-117.9890225994632,-0.0,-117.9890225994632,0.0
x6949,-117.98902259900926,-0.0,-117.98902259900926,0.0
x6950,-117.98902259885044,-0.0,-117.98902259885044,0.0
x6951,-117.98902259907547,-0.0,-117.98902259907547,0.0
x6952,-117.98902186589063,-0.0,-117.98902186589063,0.0
x6953,-117.98901763796708,-0.0,-117.98901763796708,0.0
x6954,-117.98901758695631,-0.0,-117.98901758695631,0.0
x6955,-10.95066201322717,-0.0,-10.95066201322717,0.0
x6956,-117.98901499427456,-0.0,-117.98901499427456,0.0
x6957,-117.98901540373669,-0.0,-117.98901540373669,0.0
x6958,-117.98901546623901,-0.0,-117.98901546623901,0.0
x6959,-117.9890175767631,-0.0,-117.9890175767631,0.0
x6960,-117.98901758650975,-0.0,-117.98901758650975,0.0
x6961,-117.98901793297877,-0.0,-117.98901793297877,0.0
x6962,-117.98901794012905,-0.0,-117.98901794012905,0.0
x6963,-117.98901794274704,-0.0,-117.98901794274704,0.0
x6964,-117.98901794257723,-0.0,-117.98901794257723,0.0
x6965,-117.98902043680125,-0.0,-117.98902043680125,0.0
x6966,-117.98902096630688,-0.0,-117.98902096630688,0.0
x6967,-117.9890204353254,-0.0,-117.9890204353254,0.0
x6968,-117.98902043341108,-0.0,-117.98902043341108,0.0
x6969,-117.98902258800624,-0.0,-117.98902258800624,0.0
x6970,-117.98902258687244,-0.0,-117.98902258687244,0.0
x6971,-117.98902258586888,-0.0,-117.98902258586888,0.0
x6972,-117.98902258597515,-0.0,-117.98902258597515,0.0
x6973,-117.98902042287659,-0.0,-117.98902042287659,0.0
x6974,-117.98901755077108,-0.0,-117.98901755077108,0.0
x6975,-117.98901753390062,-0.0,-117.98901753390062,0.0
x6976,-117.98901750211701,-0.0,-117.98901750211701,0.0
x6977,-117.98901743963125,-0.0,-117.98901743963125,0.0
x6978,-117.98901714248272,-0.0,-117.98901714248272,0.0
x6979,-10.949434159331378,-0.0,-10.949434159331378,0.0
x6980,-117.9890168944159,-0.0,-117.9890168944159,0.0
x6981,-117.98901734774537,-0.0,-117.98901734774537,0.0
x6982,-117.98901744128118,-0.0,-117.98901744128118,0.0
x6983,-117.98901748417842,-0.0,-117.98901748417842,0.0
x6984,-117.98901751101954,-0.0,-117.98901751101954,0.0
x6985,-117.9890175278958,-0.0,-117.9890175278958,0.0
x6986,-117.98901753999817,-0.0,-117.98901753999817,0.0
x6987,-117.98901754939618,-0.0,-117.98901754939618,0.0
x6988,-117.98901755520144,-0.0,-117.98901755520144,0.0
x6989,-117.9890175597969,-0.0,-117.9890175597969,0.0
x6990,-117.98901756346478,-0.0,-117.98901756346478,0.0
x6991,-117.98901756497878,-0.0,-117.98901756497878,0.0
x6992,-117.98901791328858,-0.0,-117.98901791328858,0.0
x6993,-117.98902258645853,-0.0,-117.98902258645853,0.0
x6994,-117.98902258528928,-0.0,-117.98902258528928,0.0
x6995,-117.98902254726495,-0.0,-117.98902254726495,0.0
x6996,-117.98902254681364,-0.0,-117.98902254681364,0.0
x6997,-117.98902254547183,-0.0,-117.98902254547183,0.0
x6998,-117.98902254431823,-0.0,-117.98902254431823,0.0
x6999,-117.98902254284995,-0.0,-117.98902254284995,0.0
x7000,-117.9890204012516,-0.0,-117.9890204012516,0.0
x7001,-117.98901782355674,-0.0,-117.98901782355674,0.0
x7002,-117.9890172585939,-0.0,-117.9890172585939,0.0
x7003,-10.949474444516447,-0.0,-10.949474444516447,0.0
x7004,-117.98901717719957,-0.0,-117.98901717719957,0.0
x7005,-117.98901742451382,-0.0,-117.98901742451382,0.0
x7006,-117.98901782890299,-0.0,-117.98901782890299,0.0
x7007,-117.98901784943892,-0.0,-117.98901784943892,0.0
x7008,-117.98902257495946,-0.0,-117.98902257495946,0.0
x7009,-117.98902257451594,-0.0,-117.98902257451594,0.0
x7010,-117.98902257505459,-0.0,-117.98902257505459,0.0
x7011,-117.9890225755561,-0.0,-117.9890225755561,0.0
x7012,-117.98902257516181,-0.0,-117.98902257516181,0.0
x7013,-117.98902257504272,-0.0,-117.98902257504272,0.0
x7014,-117.98902257661344,-0.0,-117.98902257661344,0.0
x7015,-117.98902255404914,-0.0,-117.98902255404914,0.0
x7016,-117.98902255250115,-0.0,-117.98902255250115,0.0
x7017,-117.98902257265429,-0.0,-117.98902257265429,0.0
x7018,-117.98902257082149,-0.0,-117.98902257082149,0.0
x7019,-117.9890225690845,-0.0,-117.9890225690845,0.0
x7020,-117.98902256721793,-0.0,-117.98902256721793,0.0
x7021,-117.98902256350215,-0.0,-117.98902256350215,0.0
x7022,-117.98902255903495,-0.0,-117.98902255903495,0.0
x7023,-117.98902255228866,-0.0,-117.98902255228866,0.0
x7024,-117.98902253973117,-0.0,-117.98902253973117,0.0
x7025,-117.98902251349271,-0.0,-117.98902251349271,0.0
x7026,-117.98902232483701,-0.0,-117.98902232483701,0.0
x7027,-10.949319083392496,-0.0,-10.949319083392496,0.0
x7028,-117.98902245655282,-0.0,-117.98902245655282,0.0
x7029,-117.98902253559959,-0.0,-117.98902253559959,0.0
x7030,-117.9890225525491,-0.0,-117.9890225525491,0.0
x7031,-117.98902256063619,-0.0,-117.98902256063619,0.0
x7032,-117.98902256614357,-0.0,-117.98902256614357,0.0
x7033,-117.98902256930377,-0.0,-117.98902256930377,0.0
x7034,-117.9890225716617,-0.0,-117.9890225716617,0.0
x7035,-117.98902268973572,-0.0,-117.98902268973572,0.0
x7036,-117.98902269075467,-0.0,-117.98902269075467,0.0
x7037,-117.98902269192074,-0.0,-117.98902269192074,0.0
x7038,-117.98902269325589,-0.0,-117.98902269325589,0.0
x7039,-117.98902269372007,-0.0,-117.98902269372007,0.0
x7040,-117.98902269385177,-0.0,-117.98902269385177,0.0
x7041,-117.98902310242504,-0.0,-117.98902310242504,0.0
x7042,-117.98902310240216,-0.0,-117.98902310240216,0.0
x7043,-117.98902310266851,-0.0,-117.98902310266851,0.0
x7044,-117.98902310296478,-0.0,-117.98902310296478,0.0
x7045,-117.9890226949316,-0.0,-117.9890226949316,0.0
x7046,-117.9890225802212,-0.0,-117.9890225802212,0.0
x7047,-117.98902258009011,-0.0,-117.98902258009011,0.0
x7048,-117.98902257835259,-0.0,-117.98902257835259,0.0
x7049,-117.98902257519312,-0.0,-117.98902257519312,0.0
x7050,-117.98902256136294,-0.0,-117.98902256136294,0.0
x7051,-117.98902258236026,-0.0,-117.98902258236026,0.0
x7052,-117.98902255175216,-0.0,-117.98902255175216,0.0
x7053,-117.98902258420154,-0.0,-117.98902258420154,0.0
x7054,-117.98902258618165,-0.0,-117.98902258618165,0.0
x7055,-117.98902258728756,-0.0,-117.98902258728756,0.0
x7056,-117.98902258822714,-0.0,-117.98902258822714,0.0
x7057,-117.98902258822801,-0.0,-117.98902258822801,0.0
x7058,-117.98902258844966,-0.0,-117.98902258844966,0.0
x7059,-117.98902258907307,-0.0,-117.98902258907307,0.0
x7060,-117.9890225887982,-0.0,-117.9890225887982,0.0
x7061,-117.98902258868573,-0.0,-117.98902258868573,0.0
x7062,-117.98902258948817,-0.0,-117.98902258948817,0.0
x7063,-117.98902043874467,-0.0,-117.98902043874467,0.0
x7064,-117.9890204363153,-0.0,-117.9890204363153,0.0
x7065,-117.98902043708047,-0.0,-117.98902043708047,0.0
x7066,-117.98902043511009,-0.0,-117.98902043511009,0.0
x7067,-117.98902043325052,-0.0,-117.98902043325052,0.0
x7068,-117.98902043151521,-0.0,-117.98902043151521,0.0
x7069,-117.98901757481177,-0.0,-117.98901757481177,0.0
x7070,-117.98901756392466,-0.0,-117.98901756392466,0.0
x7071,-117.98901754810555,-0.0,-117.98901754810555,0.0
x7072,-117.98901751990914,-0.0,-117.98901751990914,0.0
x7073,-117.98901746464567,-0.0,-117.98901746464567,0.0
x7074,-117.98901720486329,-0.0,-117.98901720486329,0.0
x7075,-10.94945823962106,-0.0,-10.94945823962106,0.0
x7076,-117.9890165751113,-0.0,-117.9890165751113,0.0
x7077,-117.98901729846148,-0.0,-117.98901729846148,0.0
x7078,-117.98901811110545,-0.0,-117.98901811110545,0.0
x7079,-117.9890225667714,-0.0,-117.9890225667714,0.0
x7080,-117.98902257105907,-0.0,-117.98902257105907,0.0
x7081,-117.98902257251282,-0.0,-117.98902257251282,0.0
x7082,-117.98902257435586,-0.0,-117.98902257435586,0.0
x7083,-117.98902257593569,-0.0,-117.98902257593569,0.0
x7084,-117.98902257623634,-0.0,-117.98902257623634,0.0
x7085,-117.98902257680416,-0.0,-117.98902257680416,0.0
x7086,-117.98902217329412,-0.0,-117.98902217329412,0.0
x7087,-117.98902040719503,-0.0,-117.98902040719503,0.0
x7088,-117.98902040694007,-0.0,-117.98902040694007,0.0
x7089,-117.98902040476406,-0.0,-117.98902040476406,0.0
x7090,-117.9890204014773,-0.0,-117.9890204014773,0.0
x7091,-117.98902039782723,-0.0,-117.98902039782723,0.0
x7092,-117.9890203928292,-0.0,-117.9890203928292,0.0
x7093,-117.9890203885612,-0.0,-117.9890203885612,0.0
x7094,-117.98902037856712,-0.0,-117.98902037856712,0.0
x7095,-117.98902036209229,-0.0,-117.98902036209229,0.0
x7096,-117.9890203335415,-0.0,-117.9890203335415,0.0
x7097,-117.9890202737073,-0.0,-117.9890202737073,0.0
x7098,-117.98901990216517,-0.0,-117.98901990216517,0.0
x7099,-10.94940378449895,-0.0,-10.94940378449895,0.0
x7100,-117.98902018030564,-0.0,-117.98902018030564,0.0
x7101,-117.98902033004781,-0.0,-117.98902033004781,0.0
x7102,-117.98902036696444,-0.0,-117.98902036696444,0.0
x7103,-117.98902256881861,-0.0,-117.98902256881861,0.0
x7104,-117.98902257275502,-0.0,-117.98902257275502,0.0
x7105,-117.98902257475271,-0.0,-117.98902257475271,0.0
x7106,-117.98902257686039,-0.0,-117.98902257686039,0.0
x7107,-117.98902257917712,-0.0,-117.98902257917712,0.0
x7108,-117.98902258040232,-0.0,-117.98902258040232,0.0
x7109,-117.98902258148325,-0.0,-117.98902258148325,0.0
x7110,-117.98902176631061,-0.0,-117.98902176631061,0.0
x7111,-117.98902176768523,-0.0,-117.98902176768523,0.0
x7112,-117.98902176808707,-0.0,-117.98902176808707,0.0
x7113,-117.98902258475468,-0.0,-117.98902258475468,0.0
x7114,-117.98902258471215,-0.0,-117.98902258471215,0.0
x7115,-117.98902258491115,-0.0,-117.98902258491115,0.0
x7116,-117.98902258534731,-0.0,-117.98902258534731,0.0
x7117,-117.9890225848609,-0.0,-117.9890225848609,0.0
x7118,-117.98902258473224,-0.0,-117.98902258473224,0.0
x7119,-117.9890225847718,-0.0,-117.9890225847718,0.0
x7120,-117.98902258445939,-0.0,-117.98902258445939,0.0
x7121,-117.98902258255269,-0.0,-117.98902258255269,0.0
x7122,-117.98902256914052,-0.0,-117.98902256914052,0.0
