BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t6220,36176.702468085656,0.00014685421476486158,-0.00014880066185559538,679.9280170388074,-2509.1474899943046,4.0407154089620386e-7,1.923592393801195e-8,8348.257350636442,-118.12784269154876,-42263.0,10656.328669396922,0.00013462181129777936,-0.00014554990808250622,36.32669072759478,-131.1423135470192,3.2021295939751004e-7,4.994619978002682e-8,-8348.257350636442,-118.12784269154876,-1977.0
t6221,36737.254628664654,0.0001396892228151441,-0.00016041100314141812,453.2495622024949,-1864.2052451427996,4.031995522338393e-7,1.9238629975591507e-8,7103.206479358943,-100.51037296202936,-42032.0,9337.86622893715,0.00013192009618754493,-0.00014918500084774053,23.882661835824546,-96.52164859477143,3.1974288090060005e-7,4.997728169082465e-8,-7103.206479358943,-100.51037296202936,-1961.0
t6222,37573.84870693687,0.00015322769664258767,-0.00014939315889652406,571.5126404892567,-1355.002762243541,4.0435088198119583e-7,1.9232543298981402e-8,6332.331040212201,-89.60248539635083,-42747.0,8553.263954001863,0.0001364013909617273,-0.0001455811857960213,30.412570946017127,-74.14050513439472,3.212736720924245e-7,4.995744156867515e-8,-6332.331040212201,-89.60248539635083,-1998.0
t6223,39664.68128670359,0.00012946541626288098,-0.00017012495934303843,825.5677380464622,-1173.011586261634,4.0320976579232326e-7,1.9235204273025267e-8,4396.67311217508,-62.212925783415756,-43393.0,6577.364560558166,0.0001269351797077198,-0.00016375840250073626,43.9748063679448,-65.24036673154264,3.207638711072661e-7,4.98190806615401e-8,-4396.67311217508,-62.212925783415756,-2035.0
t6224,38869.53771921883,0.00015673248391706612,-0.00015911606577317326,1309.0581446623096,-1248.9050677075766,4.046839085873364e-7,1.922388795589302e-8,6903.153099779849,-97.67961756680893,-45441.0,9243.557426068162,0.00014147418364545545,-0.000156506769085488,69.97621948341533,-70.02129597817544,3.230852046385031e-7,4.958956918771544e-8,-6903.153099779849,-97.67961756680893,-2145.0
t6225,37850.85903637784,0.00015398770950686696,-0.00016192763576552833,1944.3236242085904,-1785.7272265020276,4.039785303987148e-7,1.9221581618685954e-8,11376.998286519905,-160.98452711370663,-48868.0,14005.171061812252,0.00014974920984741404,-0.0001484092660273828,104.93942851814401,-93.14315129621278,3.2431020667433905e-7,4.8907006779474265e-8,-11376.998286519905,-160.98452711370663,-2318.0
t6226,38663.69266348255,0.00016960712975796973,-0.00012469993366932117,2913.2637280254075,-2069.915424479833,4.053906942143625e-7,1.92088772827592e-8,13612.682565645164,-192.61945957247312,-52538.0,16442.361872638485,0.00015669188378564564,-0.00012644454040174673,159.40902513659046,-100.84944360994473,3.2921180800660317e-7,4.8444781128232835e-8,-13612.682565645164,-192.61945957247312,-2503.0
t6227,39810.28377118253,0.00015351715665858393,-0.00014738622796442734,3774.717274235807,-3011.23279911993,4.045635926926705e-7,1.92132346838725e-8,15848.221065031517,-224.2523295123857,-55777.0,18887.219820972798,0.00015046023104046074,-0.0001303270682412981,209.7257535893737,-126.21987101550442,3.2911211887956036e-7,4.737009779215084e-8,-15848.221065031517,-224.2523295123857,-2674.0
t6228,41759.90827644646,0.00017788307582295684,-0.00012013340292163323,4552.195002721789,-3396.7810692200287,4.059173574035108e-7,1.9207233071426877e-8,16391.028500373835,-231.93305481818035,-58646.0,19665.948318533403,0.00017486837821396417,-0.00011109659015493207,240.91232831317745,-233.96610099209443,3.3638472806466816e-7,4.754696270280503e-8,-16391.028500373835,-231.93305481818035,-2818.0
t6229,43972.83364859671,0.00015750304645126663,-0.00015098158216453024,5453.407376494321,-4279.6734175513375,4.043861188165721e-7,1.9212165566825822e-8,16384.60126299714,-231.84210931115823,-60871.0,19829.435518524406,0.00015593610608072533,-0.00012501942947218612,287.383422312325,-333.5334905119267,3.321811313896485e-7,4.5815118410378954e-8,-16384.60126299714,-231.84210931115823,-2935.0
t6230,45726.46234807304,0.00017770240381832818,-0.0001251136224715514,5702.2049223683025,-4495.519212266566,4.0515146875598525e-7,1.9210134347677062e-8,15291.0739430023,-216.36869766527784,-61595.0,18584.488400795653,0.0001640539536190547,-0.0001206239398970388,319.51331774874967,-198.19042402062854,3.336311947561055e-7,4.545836893043167e-8,-15291.0739430023,-216.36869766527784,-2982.0
t6231,46753.84877827398,0.00019200364105885254,-0.00011524870127001301,5756.301621781982,-5599.093035600184,4.0532410763398336e-7,1.9209235137364603e-8,15612.254008477668,-220.91339562660198,-61885.0,18954.356774283475,0.0001781842731403349,-0.00011087356059957703,326.1598520722274,-223.43589431508352,3.342120249282859e-7,4.5351584320745034e-8,-15612.254008477668,-220.91339562660198,-3003.0
t6232,47513.77856561509,0.00018819330083312628,-0.00012178945646978856,5894.132686258555,-6589.368196711491,4.0444090369275673e-7,1.921100081080427e-8,15963.714664756424,-225.8865639434452,-62134.0,19412.660981476405,0.0001811864859989858,-0.00011161250479041425,329.4350332175087,-307.6082920028022,3.3307525640151655e-7,4.517230137901103e-8,-15963.714664756424,-225.8865639434452,-3019.0
t6233,48096.64882063101,0.00019463080427290403,-0.00012379878417681346,6431.913977202899,-7344.595759263674,4.042674657343915e-7,1.9211475573137566e-8,15850.074664937812,-224.27855795232583,-62389.0,19325.194231574318,0.00018981860827313495,-0.000109850065219072,357.2920484141466,-342.85457949211695,3.3258223335496136e-7,4.50235560297008e-8,-15850.074664937812,-224.27855795232583,-3041.0
t6234,49899.30970007417,0.00021457977306549357,-0.00010959906700073254,6133.170538759168,-8679.65601237508,4.052333156701229e-7,1.9210052199433022e-8,14369.31185512959,-203.32576406698314,-61119.0,17727.44987283728,0.00019850450078174177,-0.0001086307709108885,341.56861470953453,-315.0551945349079,3.325211036332238e-7,4.542270512573965e-8,-14369.31185512959,-203.32576406698314,-2978.0
t6235,48593.80745001671,0.0001857260534761053,-0.00014217456931255992,7397.253944508209,-3923.3008523447697,4.0426825661185375e-7,1.9212798896722424e-8,11088.529459106892,-156.90269320153476,-62646.0,14387.776924826332,0.00018549355071406252,-0.00013573394614270826,382.7695451667033,-315.21167461926166,3.3183804750446894e-7,4.477092687823231e-8,-11088.529459106892,-156.90269320153476,-3053.0
t6236,48560.03361051263,0.00017585776033720451,-0.0001431049905621901,8173.909104933805,-1069.3191125478834,4.043233048678012e-7,1.9211366802117685e-8,8222.559458105763,-116.34921766259627,-63458.0,11360.564219496038,0.0001806450132460511,-0.00013845702891927602,398.3310499866518,-217.63741861776413,3.3343813336554485e-7,4.462470185844139e-8,-8222.559458105763,-116.34921766259627,-3086.0
t6237,47685.78200765645,0.00020853702756239037,-0.0001358760545789792,6893.882294758192,-1645.3156419693876,4.0450592237895824e-7,1.9212433503719842e-8,7811.192680847699,-110.52837776002258,-60328.0,10864.960945187335,0.00021052695943846148,-0.00013164502507766215,339.59732718606784,-249.30891526480377,3.313902017350413e-7,4.5839182365070435e-8,-7811.192680847699,-110.52837776002258,-2923.0
t6238,46128.62575707843,0.00024356982363646997,-0.00012458315766615986,5402.035488788591,-3465.8712910121862,4.047253273237255e-7,1.921402693086113e-8,8064.93216751367,-114.11879146071516,-55705.0,10989.531286455116,0.00024254093339285708,-0.000117921662142752,280.9175171928222,-286.27917820844914,3.2914646772428014e-7,4.721073497715784e-8,-8064.93216751367,-114.11879146071516,-2691.0
t6239,44149.50110870386,0.0002611724347967746,-0.0001202405918770181,4178.415751092946,-5454.19600248997,4.0437254563465535e-7,1.9218742914323715e-8,8308.905693944545,-117.57101687473728,-50751.0,11033.593840361513,0.00025822526275938885,-0.00011540013022460048,222.18997276828142,-273.7362286355007,3.261381066566661e-7,4.847477354360447e-8,-8308.905693944545,-117.57101687473728,-2438.0
t6240,42404.551001833825,0.0002905651840288968,-0.00010696334522874289,3032.7070745410674,-6224.954592115106,4.046793811542379e-7,1.9221226274024274e-8,7711.414009434376,-109.1165094312964,-46509.0,10236.836317092171,0.000282819596617638,-0.00010354595925944698,162.2909265447754,-249.4803949866075,3.237026916822717e-7,4.930838770751604e-8,-7711.414009434376,-109.1165094312964,-2220.0
t6241,40562.44386989951,0.00030524718974490395,-0.00011268783268013864,1187.758074077695,-5290.392259824845,4.035781307110973e-7,1.9234696003578786e-8,6448.157645708957,-91.2414319935051,-42529.0,8768.09995537031,0.0002995508152801327,-0.00010197633653221468,63.22909416317926,-208.68873778196223,3.2007734205377017e-7,4.990342396879458e-8,-6448.157645708957,-91.2414319935051,-1992.0
t6242,39619.64919630076,0.00033187009560792127,-0.00010703136935101044,743.8904996578694,-4398.370005537858,4.03407223868252e-7,1.923948902672049e-8,5672.856587220056,-80.27092202294592,-41281.0,7896.868134379099,0.00032560040123948337,-9.885795177897983e-5,39.62333559010244,-180.09326581481014,3.190593740854721e-7,5.00669196883025e-8,-5672.856587220056,-80.27092202294592,-1923.0
t6243,38542.63824975364,0.0003675523548420827,-9.896638375452745e-5,534.6375925660236,-3436.19593216113,4.03384663201984e-7,1.924073071260948e-8,5628.696595946672,-79.6460581286436,-40914.0,7806.900838452996,0.0003607448877085551,-9.510116739804613e-5,28.528008292017237,-148.44040055345778,3.185808219541138e-7,5.0121176408415516e-8,-5628.696595946672,-79.6460581286436,-1899.0
t6244,38208.7352415387,0.00041232339783445253,-9.397866061057471e-5,542.8169064203707,-2635.8524771576217,4.0343111994153317e-7,1.9237820598365685e-8,5930.621253338181,-83.9182920255022,-41682.0,8119.33520264028,0.00040764210039005244,-9.265538110202616e-5,29.260855892749976,-119.13853649928636,3.1871733325779977e-7,5.002369479762695e-8,-5930.621253338181,-83.9182920255022,-1931.0
t6245,40501.47851278447,0.0004655291653199266,-9.883062616035741e-5,466.749270382634,-1704.099119989571,4.0374952310166176e-7,1.9230302839865624e-8,5332.258548095415,-75.45145976914503,-44249.0,7591.402335554003,0.00046610193702819404,-9.65778235175475e-5,25.14008330133971,-86.38132111587294,3.2037735599624474e-7,4.976312007336027e-8,-5332.258548095415,-75.45145976914503,-2047.0
t6246,42336.565509515545,0.0005635817702889889,-0.00010242839233236801,927.3516048628414,-692.759597939069,4.046115560672825e-7,1.9218750101519944e-8,7050.866197056992,-99.76975810871349,-49226.0,9522.221918871024,0.0005828278400219508,-9.532254716370828e-5,50.04793451778627,-38.86462799378751,3.250199403977828e-7,4.910253903200439e-8,-7050.866197056992,-99.76975810871349,-2283.0
t6247,43126.73145658928,0.0007702144079579103,-0.00010125259120281164,2054.7149696122915,-416.24536837598276,4.048269511864267e-7,1.9215938921211753e-8,7262.820762115066,-102.76891523536852,-51626.0,9799.604855472053,0.0007982836952879402,-0.00010010301587680542,111.30113954899971,-22.54810099172928,3.272020899095339e-7,4.861900269481892e-8,-7262.820762115066,-102.76891523536852,-2420.0
t6248,43309.01622947962,0.0017294794682285607,-9.050824756722987e-5,3281.347820024414,-217.0467921603181,4.0485871998630623e-7,1.9214252352432235e-8,6840.759251830715,-96.79674485706147,-52824.0,9361.658352127286,0.0018162669148918305,-8.598486798714753e-5,178.10450324195986,-11.41184448316681,3.284444165379097e-7,4.828894785921472e-8,-6840.759251830715,-96.79674485706147,-2494.0
t6249,45952.43882786443,0.0009237013711547064,-4.816750268894367e-5,3580.6947882003365,-1304.4639523486665,4.0480282826557316e-7,1.9211541610887715e-8,6705.58209556209,-94.88398809634883,-54548.0,9343.768798945714,0.0009263689077353152,-4.7922433170108025e-5,194.3596744021798,-70.77928041522651,3.2792203647702647e-7,4.774745991028029e-8,-6705.58209556209,-94.88398809634883,-2572.0
t6250,50851.673959957036,5.9603369113805817e-5,-854.9437269554304,2967.3906595612284,-3029.6029100931864,4.013645752292496e-7,1.9170465755962005e-8,6699.564291863167,-94.79883697844937,-56248.0,10543.437937381905,5.632109243314464e-5,-848.7760306870997,141.8777334802891,-297.37773104952515,3.2618207664587367e-7,4.724669387434601e-8,-6699.564291863167,-94.79883697844937,-2650.0
t6251,52765.96096097261,0.00010427016229379435,-1160.3824900478219,2956.720079581013,-5109.23822143529,4.02699078383716e-7,1.9168156673300243e-8,9572.320913044143,-135.4483432029562,-58558.0,13726.040461248189,9.797269727620378e-5,-1067.2217726965755,164.27531623987855,-212.87650368852667,3.2780507335778443e-7,4.661187905101606e-8,-9572.320913044143,-135.4483432029562,-2767.0
t6252,56389.26266698825,0.00010811569916722183,-999.0486985200824,3358.019139786595,-9090.601697483287,4.014514235153984e-7,1.9167805658916e-8,12042.660435969136,-170.40364743825558,-61163.0,16320.71356810145,0.00010019817217607622,-990.7874222774545,194.72176328429316,-240.18027883620664,3.29621034805377e-7,4.5793433054277124e-8,-12042.660435969136,-170.40364743825558,-2901.0
t6253,54126.940797839285,0.00010002400394347119,-520.0551898431229,4148.243393451876,-4696.518868922076,4.009837525415076e-7,1.9167977814277726e-8,11472.547527200506,-162.33654988499634,-64010.0,15439.45534171383,9.439451038333697e-5,-543.4989513580871,224.59723980522986,-277.3330979607813,3.3105483193656633e-7,4.475862434616127e-8,-11472.547527200506,-162.33654988499634,-3046.0
t6254,57982.64552495278,9.821687332936725e-5,-482.42002497672024,4369.29065781536,-6350.270984521658,4.004934804257746e-7,1.916775618879954e-8,11078.768543105558,-156.76457730600927,-66088.0,15310.894263726004,9.048130431733807e-5,-500.2609906711022,228.3050502475788,-494.6407164417442,3.3169631095089305e-7,4.386403383614361e-8,-11078.768543105558,-156.76457730600927,-3152.0
t6255,54468.878927166,0.0003458582691981153,-9.58914444290087e-5,5432.061000465685,-4153.658593645319,4.034191600364021e-7,1.92108691563588e-8,13258.416257832407,-187.60659167553385,-68434.0,16729.554699103068,0.00033430271970915043,-8.944157586439449e-5,309.784235398498,-131.7097385577142,3.355246641870521e-7,4.297388195049944e-8,-13258.416257832407,-187.60659167553385,-3274.0
t6256,57397.203777269155,0.00016950613669582912,-0.00013395118014300906,6672.213269679974,-4335.871163175708,4.071941430268949e-7,1.9213406717615122e-8,12750.78598588454,-180.42362339152456,-71927.0,16424.60035932621,0.00016146186473340685,-0.00012359379977840729,364.6206696333587,-219.58783453883652,3.372774765912695e-7,4.153357736499213e-8,-12750.78598588454,-180.42362339152456,-3458.0
t6257,62418.89498797325,0.000121294949363375,-0.00019138835015891647,8205.852513358937,-7480.206904788304,4.0727456289977726e-7,1.9215556433037887e-8,11830.75448732282,-167.40517767177525,-74444.0,15657.175816132712,0.00011559475973653169,-0.00017512112797319105,448.2887202777573,-340.89963459622146,3.3802466554779107e-7,4.048986843857677e-8,-11830.75448732282,-167.40517767177525,-3599.0
t6258,62163.08382843387,9.006138055974523e-5,-0.00033782910258999904,9877.641489466694,-6160.544340886199,4.072244919259406e-7,1.9217250874955434e-8,9146.13968551,-129.41787816316815,-74571.0,13033.101231716419,8.67231604324211e-5,-0.0003247224353633147,511.25027789229955,-518.3758301514032,3.3799323189327877e-7,4.0325147153530673e-8,-9146.13968551,-129.41787816316815,-3621.0
t6259,53318.8528422314,1142.7255234683018,-6.424865767559267e-5,9534.481044660046,-0.0001655272085619009,4.094959807124698e-7,1.924962233100542e-8,7483.200038380391,-105.88728171971174,-71071.0,9194.829894962117,1417.5430985310063,-6.515281690087381e-5,517.6018361308201,-0.00016303080721364224,3.378121303114945e-7,4.170415055055632e-8,-7483.200038380391,-105.88728171971174,-3435.0
t6260,52709.060587684195,2257.1356184672213,-6.21356861668339e-5,6450.654244351321,-0.0001644571623286676,4.0901804396841376e-7,1.924857227671027e-8,5835.787212107042,-82.57639024447185,-66891.0,6931.563589299948,1926.1975739665452,-6.14681310492912e-5,350.1790424635333,-0.0001520462176138076,3.3665201357227376e-7,4.366769224446362e-8,-5835.787212107042,-82.57639024447185,-3207.0
t6261,54971.18322059373,6.347213396817655e-5,-0.0015746081692643882,4370.350858057485,-3100.422226318976,4.064771847604845e-7,1.9212524330097715e-8,6179.247010716955,-87.43634674424905,-62049.0,9488.27642936312,6.219827184402008e-5,-0.0016187536413919885,213.40373617254642,-383.5589051535699,3.331262291488111e-7,4.561416876601419e-8,-6179.247010716955,-87.43634674424905,-2964.0
t6262,51420.17039056415,8.356752034180088e-5,-0.0006069821597675543,3149.307019458274,-6128.412454144387,4.056291839527048e-7,1.921665504781808e-8,8244.746556568263,-116.66316530011383,-56256.0,11368.765533186046,7.954748685045222e-5,-0.0006125421606447735,167.60553781437312,-383.2976512144171,3.2986497061086634e-7,4.7315801849067406e-8,-8244.746556568263,-116.66316530011383,-2675.0
t6263,47638.729510723075,9.093034349000758e-5,-0.0004505887735331528,2260.172949697416,-8742.895284276836,4.046488341756806e-7,1.9218169123405294e-8,9757.618446937931,-138.07030249558426,-50441.0,12632.646881947276,8.387890851196885e-5,-0.00044307055897069265,120.93416413530733,-333.82163533711264,3.265391071233855e-7,4.876175769226864e-8,-9757.618446937931,-138.07030249558426,-2386.0
t6264,42369.40300866174,9.419192675083922e-5,-0.0003702818396356377,1681.3120896110581,-7457.751173176404,4.0416217522764253e-7,1.9224549828962588e-8,10458.496462299921,-147.9877264371537,-46559.0,13132.74687391772,8.771118452971155e-5,-0.00036432813662184727,90.18726279988728,-276.4619452992676,3.234383085394563e-7,4.942064104725408e-8,-10458.496462299921,-147.9877264371537,-2192.0
t6265,37342.76848254232,9.660060773523397e-5,-0.00031851828378846127,1092.6060763204969,-3940.172543691595,4.0348579727219634e-7,1.923200727046197e-8,9914.873796610445,-140.2954657158982,-43933.0,12387.540693950321,8.85858521001812e-5,-0.0003228029818985266,58.43702334497431,-195.51275540638105,3.207181544052673e-7,4.9758781857036005e-8,-9914.873796610445,-140.2954657158982,-2055.0
t6266,34966.470003342256,0.00010882440335162712,-0.00025502150572418694,819.8822411977733,-2435.601219739312,4.047311428257339e-7,1.922867134840627e-8,9521.183268734845,-134.7247444537023,-42406.0,11842.867153650624,0.00010149761447703713,-0.00025838680503688393,43.89877227481239,-119.13301176553145,3.2145710718526967e-7,5.009625363987496e-8,-9521.183268734845,-134.7247444537023,-1977.0
t6267,33594.229715454836,0.00010081788233802446,-0.00025147822268516064,613.8258549885397,-1751.9663799382288,4.034122762264504e-7,1.9238127702084236e-8,9554.796358465008,-135.2003699392597,-41544.0,11811.532384794691,9.210945137820976e-5,-0.00024573658931320303,33.012314046382585,-89.34744724000011,3.195495315809278e-7,5.005690372338309e-8,-9554.796358465008,-135.2003699392597,-1930.0
t6268,33092.33732884771,0.00010204754472158774,-0.0002310631972525502,576.0539336090741,-1309.254195237083,4.0350988420659715e-7,1.9236613617842085e-8,10064.163551612444,-142.4079156930828,-41942.0,12327.930915202489,9.43886074967478e-5,-0.0002269723667847322,31.053518624301716,-65.00491861383934,3.194335496550109e-7,5.000152006771535e-8,-10064.163551612444,-142.4079156930828,-1945.0
t6269,34856.7906425007,9.873804530954434e-5,-0.00022402918083085636,505.92492237338126,-867.248642614072,4.0059846652096006e-7,1.9263563875951568e-8,10239.804326928306,-144.89323273232807,-44249.0,12598.281218843618,9.311716242009672e-5,-0.0002171685506784461,27.229494951382875,-46.9197977209661,3.2057977148879745e-7,4.9756436048812774e-8,-10239.804326928306,-144.89323273232807,-2049.0
t6270,38743.847596251886,9.036324383695699e-5,-0.0002301257043231937,972.8591850377834,-556.1713484922936,4.028997698079533e-7,1.9235467972240927e-8,10480.548902441302,-148.2997685234971,-49148.0,13035.990515229798,8.946595498899134e-5,-0.00021751727012019257,52.593553403901794,-30.435501466938163,3.2382924796445154e-7,4.903605950241715e-8,-10480.548902441302,-148.2997685234971,-2281.0
t6271,39346.224166263564,8.968071644654545e-5,-0.00021494031429834278,2112.9952523780485,-241.0165634294266,4.044546953685109e-7,1.9225560748660223e-8,10151.571402263075,-143.64473689461244,-50886.0,12724.341177519735,9.112356328599475e-5,-0.00021153340435219352,114.67690279550617,-13.157084227902345,3.2613508947854636e-7,4.8683719763282254e-8,-10151.571402263075,-143.64473689461244,-2387.0
t6272,40195.44694840894,0.0001031215791111953,-0.00025156165516919995,3087.0550986995563,-1115.3609232061924,4.04786196870411e-7,1.9215644141862872e-8,10875.10927874885,-153.88279780129784,-52538.0,13672.097742130618,9.792055108704721e-5,-0.00024676509741754487,144.1057341962338,-150.3284535061012,3.270596435232936e-7,4.820505216845059e-8,-10875.10927874885,-153.88279780129784,-2483.0
t6273,45736.92339562812,0.00011567970510441321,-0.00017294317823977082,2610.34734990325,-6965.845065582534,4.052251400330744e-7,1.9212653150442048e-8,14197.858432450907,-200.8996982645973,-54981.0,17235.862399281534,0.00011411328023326628,-0.00016428287812828314,151.64733907526585,-191.8518595825663,3.2789209500001e-7,4.7594317060964145e-8,-14197.858432450907,-200.8996982645973,-2596.0
t6274,44915.58703175023,0.00011710495787088647,-0.00017311539760226708,2669.1560389672877,-4338.154896737689,4.04595931764001e-7,1.9209499491053594e-8,14545.535189300059,-205.81932433154392,-57184.0,17714.00190142058,0.00010983447333844418,-0.00016487302543702605,146.6644328874946,-205.49244168274492,3.292819627078134e-7,4.7117232445613325e-8,-14545.535189300059,-205.81932433154392,-2698.0
t6275,47710.73537963896,0.00012677574615263879,-0.00015823356233916094,3207.89602452522,-4342.321286030484,4.051709206587459e-7,1.9205986191410837e-8,14101.239656877167,-199.5325424739275,-60082.0,17485.777532587304,0.00011400925681701496,-0.0001604697687215383,165.29544877970983,-305.7681934594531,3.317716367496448e-7,4.622663871804773e-8,-14101.239656877167,-199.5325424739275,-2845.0
t6276,48120.40469303634,0.00010944306035387353,-0.00020571220568478356,4108.832767065357,-4355.425526675173,4.0411511477622317e-7,1.9206043205698812e-8,15699.982324465225,-222.1547515085415,-62933.0,19183.432677287652,0.00010654100783663169,-0.00018512129818263305,213.58127999356734,-262.7220515967666,3.3292885854288866e-7,4.523707519173354e-8,-15699.982324465225,-222.1547515085415,-2990.0
t6277,49036.774996924934,0.00014257721582598942,-0.00014548304533920046,4902.5200117399745,-2517.575712909999,4.0376442351110663e-7,1.920930302982182e-8,15246.233784972683,-215.73420970109817,-66040.0,18651.66426671398,0.00013925234999325218,-0.00013015771412181037,274.01869854005895,-100.98077035243485,3.346842402350899e-7,4.3979006995927676e-8,-15246.233784972683,-215.73420970109817,-3147.0
t6278,52362.89136303236,0.00017391894902455811,-0.00012169037866331474,4890.102205918064,-3124.4748249363183,4.0416845734099584e-7,1.920990457444099e-8,14772.013857240738,-209.02399753246806,-68286.0,18349.04918706119,0.00015491520865942718,-0.0001208898757841734,266.8572050082159,-164.8445741684356,3.364362228590737e-7,4.2960204239796994e-8,-14772.013857240738,-209.02399753246806,-3261.0
t6279,55448.15871421104,0.0001695946785368127,-0.0001310050466117204,5337.060072722495,-4255.501310408217,4.0284290318426585e-7,1.920985707483976e-8,14689.479413916102,-207.85613530656758,-70607.0,18424.584415662506,0.00016095450136231656,-0.00012030087263523805,289.3955207518971,-226.78829291733527,3.364503983291709e-7,4.211143715732586e-8,-14689.479413916102,-207.85613530656758,-3382.0
t6280,58296.89285812539,0.00018344008646103881,-0.00012509274780330332,6780.347431206619,-5251.4709048247405,4.019660760185459e-7,1.921031297069881e-8,14214.999710479437,-201.14224745861713,-73442.0,18082.536734931808,0.0001744889642937664,-0.00011514748633386833,362.26789128633874,-293.5204805411687,3.373506374951552e-7,4.088908312473868e-8,-14214.999710479437,-201.14224745861713,-3534.0
t6281,58333.73020179459,0.0002004820090123499,-0.00012021057568417632,8869.987855303645,-5090.18415709873,4.014104068768305e-7,1.9210840787241084e-8,13850.932058427368,-195.9906901411921,-75376.0,17755.43710502314,0.00019900132424785022,-0.0001062974493045633,458.80611669113625,-325.32987608717394,3.386622791425335e-7,4.0132779727089117e-8,-13850.932058427368,-195.9906901411921,-3646.0
t6282,57922.66902828076,0.00021290350603809082,-0.00011710182924734951,10628.287033843155,-5558.2573656692675,4.0156802930647406e-7,1.9211167543753154e-8,12296.784881218835,-173.9995075303999,-74745.0,16123.860176215676,0.0002063131697435441,-0.00010914068321557556,531.1197582496521,-379.19613573628897,3.379628232366303e-7,4.016694522629006e-8,-12296.784881218835,-173.9995075303999,-3631.0
t6283,52422.871979835596,0.0001723839041728537,-0.00014365608294710132,9316.80474029178,-525.748168311714,4.065439017760494e-7,1.921344743418952e-8,10025.271257611466,-141.85758986889283,-70759.0,13418.976291790035,0.00017096316900716525,-0.00014432161482277056,487.2501755705047,-175.24005702949648,3.35151009111448e-7,4.152887146622745e-8,-10025.271257611466,-141.85758986889283,-3422.0
t6284,52163.23681205814,0.0013701935535102366,-9.677277163011854e-5,6434.915314008908,-0.00076679567010536,4.067113995474322e-7,1.9218219654638295e-8,8511.198958863322,-120.4334667920673,-66672.0,11600.741567908108,0.0014032790107067646,-9.874424476299251e-5,349.32383325698083,-0.0008136297741241118,3.338881947080679e-7,4.3507128083538606e-8,-8511.198958863322,-120.4334667920673,-3198.0
t6285,51299.23731167815,0.00032263152892370825,-0.00011201118233161742,4530.856237319307,-4650.472604985891,4.058223902586663e-7,1.9212604156888965e-8,10941.508188688551,-154.82234248818304,-61615.0,14276.193161381792,0.0003161976841524728,-0.00011170037065418961,244.25267954188158,-324.2931721328094,3.311230068280094e-7,4.5636538151466966e-8,-10941.508188688551,-154.82234248818304,-2945.0
t6286,45212.344326638326,0.00046352684374036476,-0.00010219206574245285,3696.0703139349584,-6042.782655828199,4.05365728136077e-7,1.921246856466532e-8,13459.763626507176,-190.4556571194971,-55748.0,16521.39847409947,0.00045672409508797773,-9.767083606335505e-5,197.35592661047806,-226.07981939352834,3.291427342634228e-7,4.736294296058677e-8,-13459.763626507176,-190.4556571194971,-2652.0
t6287,43219.97447992089,0.0012862699479430785,-5.100800875426562e-5,2816.3636243040282,-9478.125207977993,4.035766227777957e-7,1.922827126001885e-8,13876.989328419959,-196.3594007927452,-49846.0,16695.614161321166,0.001298982296890651,-4.5928209434733795e-5,152.8837189875419,-218.79100373169518,3.2559235166633684e-7,4.87759529562134e-8,-13876.989328419959,-196.3594007927452,-2360.0
t6288,41141.364013873426,8.087789091405904e-5,-7.727502559446765e-5,2113.4176147494727,-8605.619692214585,3.9804798872703204e-7,1.9206391943599073e-8,11726.173433343502,-165.925356711638,-45847.0,14571.481309853825,7.673731433386434e-5,-7.031091175659283e-5,114.72431052579371,-467.1814804086564,3.2007768667335696e-7,4.934937788155288e-8,-11726.173433343502,-165.925356711638,-2161.0
t6289,35566.59508355722,7.082212325065039e-5,-9.24250233069516e-5,1383.8946813250946,-5374.786411492879,3.9752306604867854e-7,1.9147472358890643e-8,12391.459646020854,-175.33915855778096,-43420.0,14990.799833374967,6.524452134648833e-5,-8.971602479594852e-5,75.12066685936108,-291.7825129922067,3.1622012283777533e-7,4.959731580849577e-8,-12391.459646020854,-175.33915855778096,-2032.0
t6290,34235.49826259303,6.25979146958158e-5,-511.66905931529647,772.5650839253665,-4326.338897619462,3.940494746116795e-7,1.911431564429548e-8,12341.539533037121,-197.05516205231473,-41921.0,15516.68401722095,5.898814369746338e-5,-564.4578565595295,38.38769620285272,-300.96405907302676,3.1271985717932383e-7,4.9658677014091056e-8,-12341.539533037121,-197.05516205231473,-1954.0
t6291,37274.12354357086,0.0010470031876186133,-1286.0926820945108,531.4724448411005,-3497.3932549078067,3.9427570091685247e-7,1.9117092759398503e-8,8661.261836276744,-182.44413678887278,-41122.0,12216.297118717835,0.0009967410664750945,-1171.2877635397808,28.813361657720943,-137.67360408509668,3.129658253315086e-7,4.9797855099851933e-8,-8661.261836276744,-182.44413678887278,-1910.0
