Resource,RE_DAC_1,RE_DAC_2,RE_DAC_1,RE_DAC_2
Zone,1,2,1,2
CO2,CO2 gross,CO2 gross,CO2 net,CO2 net
x7751,-118.28507779818347,-0.0,-118.28507779818347,0.0
x7752,-118.28507779903629,-0.0,-118.28507779903629,0.0
x7753,-118.28507780044833,-0.0,-118.28507780044833,0.0
x7754,-118.28507888620662,-0.0,-118.28507888620662,0.0
x7755,-118.28507888093596,-0.0,-118.28507888093596,0.0
x7756,-118.28507886996384,-0.0,-118.28507886996384,0.0
x7757,-118.28507868669394,-0.0,-118.28507868669394,0.0
x7758,-118.2850788841765,-0.0,-118.2850788841765,0.0
x7759,-118.28507751944905,-0.0,-118.28507751944905,0.0
x7760,-118.28507801492003,-0.0,-118.28507801492003,0.0
x7761,-118.2850789076718,-0.0,-118.2850789076718,0.0
x7762,-118.2850789083595,-0.0,-118.2850789083595,0.0
x7763,-118.28507902180958,-0.0,-118.28507902180958,0.0
x7764,-118.28507902214805,-0.0,-118.28507902214805,0.0
x7765,-118.28507902299611,-0.0,-118.28507902299611,0.0
x7766,-118.2850790235298,-0.0,-118.2850790235298,0.0
x7767,-118.28507902366098,-0.0,-118.28507902366098,0.0
x7768,-118.28507891175545,-0.0,-118.28507891175545,0.0
x7769,-118.28507891268481,-0.0,-118.28507891268481,0.0
x7770,-118.2848388401719,-0.0,-118.2848388401719,0.0
x7771,-118.28484532734868,-0.0,-118.28484532734868,0.0
x7772,-118.28426427648874,-0.0,-118.28426427648874,0.0
x7773,-118.28467434826896,-0.0,-118.28467434826896,0.0
x7774,-118.2847139669311,-0.0,-118.2847139669311,0.0
x7775,-118.28472729452497,-0.0,-118.28472729452497,0.0
x7776,-118.28473239347288,-0.0,-118.28473239347288,0.0
x7777,-118.28507890187,-0.0,-118.28507890187,0.0
x7778,-118.28507891144922,-0.0,-118.28507891144922,0.0
x7779,-118.28507893640806,-0.0,-118.28507893640806,0.0
x7780,-118.28507889778686,-0.0,-118.28507889778686,0.0
x7781,-118.28507889188333,-0.0,-118.28507889188333,0.0
x7782,-118.28507890086608,-0.0,-118.28507890086608,0.0
x7783,-118.28507889154386,-0.0,-118.28507889154386,0.0
x7784,-118.2850778249999,-0.0,-118.2850778249999,0.0
x7785,-118.2850788960982,-0.0,-118.2850788960982,0.0
x7786,-118.28507889356273,-0.0,-118.28507889356273,0.0
x7787,-118.28508051973229,-0.0,-118.28508051973229,0.0
x7788,-118.2850805313228,-0.0,-118.2850805313228,0.0
x7789,-118.28508053021547,-0.0,-118.28508053021547,0.0
x7790,-118.2850805290857,-0.0,-118.2850805290857,0.0
x7791,-118.28508052835431,-0.0,-118.28508052835431,0.0
x7792,-118.28508052752073,-0.0,-118.28508052752073,0.0
x7793,-118.28508052630245,-0.0,-118.28508052630245,0.0
x7794,-118.28507879191065,-0.0,-118.28507879191065,0.0
x7795,-11.009260319530203,-0.0,-11.009260319530203,0.0
x7796,-118.28507877375212,-0.0,-118.28507877375212,0.0
x7797,-118.28507884385243,-0.0,-118.28507884385243,0.0
x7798,-118.28507886789602,-0.0,-118.28507886789602,0.0
x7799,-118.28507887186699,-0.0,-118.28507887186699,0.0
x7800,-118.2850788732299,-0.0,-118.2850788732299,0.0
x7801,-118.28507888196354,-0.0,-118.28507888196354,0.0
x7802,-118.28507888139829,-0.0,-118.28507888139829,0.0
x7803,-118.28507888116796,-0.0,-118.28507888116796,0.0
x7804,-118.28507888066693,-0.0,-118.28507888066693,0.0
x7805,-118.2850788797136,-0.0,-118.2850788797136,0.0
x7806,-118.28507887906655,-0.0,-118.28507887906655,0.0
x7807,-118.28507887785977,-0.0,-118.28507887785977,0.0
x7808,-118.28507887634304,-0.0,-118.28507887634304,0.0
x7809,-118.2850788745785,-0.0,-118.2850788745785,0.0
x7810,-118.28508052181564,-0.0,-118.28508052181564,0.0
x7811,-118.28508068903525,-0.0,-118.28508068903525,0.0
x7812,-118.2850806883473,-0.0,-118.2850806883473,0.0
x7813,-118.28508068820457,-0.0,-118.28508068820457,0.0
x7814,-118.28508068789974,-0.0,-118.28508068789974,0.0
x7815,-118.28508068824023,-0.0,-118.28508068824023,0.0
x7816,-118.28508068901456,-0.0,-118.28508068901456,0.0
x7817,-118.28508052007842,-0.0,-118.28508052007842,0.0
x7818,-118.28507885274894,-0.0,-118.28507885274894,0.0
x7819,-118.2850712267477,-0.0,-118.2850712267477,0.0
x7820,-118.28507121331906,-0.0,-118.28507121331906,0.0
x7821,-118.28507121417299,-0.0,-118.28507121417299,0.0
x7822,-118.28507120814464,-0.0,-118.28507120814464,0.0
x7823,-118.28507120437881,-0.0,-118.28507120437881,0.0
x7824,-118.28507120418593,-0.0,-118.28507120418593,0.0
x7825,-118.28507809449124,-0.0,-118.28507809449124,0.0
x7826,-118.28507888565191,-0.0,-118.28507888565191,0.0
x7827,-118.2850788845534,-0.0,-118.2850788845534,0.0
x7828,-118.28507888312167,-0.0,-118.28507888312167,0.0
x7829,-118.28507888179581,-0.0,-118.28507888179581,0.0
x7830,-118.28507887820511,-0.0,-118.28507887820511,0.0
x7831,-118.28507909823522,-0.0,-118.28507909823522,0.0
x7832,-118.28507979064867,-0.0,-118.28507979064867,0.0
x7833,-118.28508051944578,-0.0,-118.28508051944578,0.0
x7834,-118.28508067723432,-0.0,-118.28508067723432,0.0
x7835,-118.28508068596386,-0.0,-118.28508068596386,0.0
x7836,-118.28508068572943,-0.0,-118.28508068572943,0.0
x7837,-118.28508068607144,-0.0,-118.28508068607144,0.0
x7838,-118.28508068617761,-0.0,-118.28508068617761,0.0
x7839,-118.28508068659274,-0.0,-118.28508068659274,0.0
x7840,-118.28508068752264,-0.0,-118.28508068752264,0.0
x7841,-118.28508052104635,-0.0,-118.28508052104635,0.0
x7842,-118.28507888108533,-0.0,-118.28507888108533,0.0
x7843,-118.28507734952225,-0.0,-118.28507734952225,0.0
x7844,-118.28507735257239,-0.0,-118.28507735257239,0.0
x7845,-118.2850773549725,-0.0,-118.2850773549725,0.0
x7846,-118.28507734032476,-0.0,-118.28507734032476,0.0
x7847,-118.28507734949287,-0.0,-118.28507734949287,0.0
x7848,-118.28507735165807,-0.0,-118.28507735165807,0.0
x7849,-118.28507735387566,-0.0,-118.28507735387566,0.0
x7850,-118.2850773551029,-0.0,-118.2850773551029,0.0
x7851,-118.28507735708163,-0.0,-118.28507735708163,0.0
x7852,-118.28507888909719,-0.0,-118.28507888909719,0.0
x7853,-118.28507888690429,-0.0,-118.28507888690429,0.0
x7854,-118.28507888697276,-0.0,-118.28507888697276,0.0
x7855,-118.28507888646566,-0.0,-118.28507888646566,0.0
x7856,-118.28507889309978,-0.0,-118.28507889309978,0.0
x7857,-118.28507888890815,-0.0,-118.28507888890815,0.0
x7858,-118.28508052755087,-0.0,-118.28508052755087,0.0
x7859,-118.28508052696954,-0.0,-118.28508052696954,0.0
x7860,-118.28508052673749,-0.0,-118.28508052673749,0.0
x7861,-118.28508052678202,-0.0,-118.28508052678202,0.0
x7862,-118.28508052666093,-0.0,-118.28508052666093,0.0
x7863,-118.28508052667256,-0.0,-118.28508052667256,0.0
x7864,-118.28508052680141,-0.0,-118.28508052680141,0.0
x7865,-118.28507982472865,-0.0,-118.28507982472865,0.0
x7866,-118.2850788579198,-0.0,-118.2850788579198,0.0
x7867,-11.01897593234514,-0.0,-11.01897593234514,0.0
x7868,-11.018867207010087,-0.0,-11.018867207010087,0.0
x7869,-11.018965077438867,-0.0,-11.018965077438867,0.0
x7870,-118.28507868027371,-0.0,-118.28507868027371,0.0
x7871,-118.2850787060483,-0.0,-118.2850787060483,0.0
x7872,-118.28507870844582,-0.0,-118.28507870844582,0.0
x7873,-118.28507870888048,-0.0,-118.28507870888048,0.0
x7874,-118.2850787080414,-0.0,-118.2850787080414,0.0
x7875,-118.28507870900529,-0.0,-118.28507870900529,0.0
x7876,-118.28507870909158,-0.0,-118.28507870909158,0.0
x7877,-118.28507870742597,-0.0,-118.28507870742597,0.0
x7878,-118.28507870830954,-0.0,-118.28507870830954,0.0
x7879,-118.28507739264387,-0.0,-118.28507739264387,0.0
x7880,-118.28507739192901,-0.0,-118.28507739192901,0.0
x7881,-118.28507888159146,-0.0,-118.28507888159146,0.0
x7882,-118.28508052299198,-0.0,-118.28508052299198,0.0
x7883,-118.28508068991181,-0.0,-118.28508068991181,0.0
x7884,-118.28508068891955,-0.0,-118.28508068891955,0.0
x7885,-118.28508068862615,-0.0,-118.28508068862615,0.0
x7886,-118.2850806882502,-0.0,-118.2850806882502,0.0
x7887,-118.28508068851188,-0.0,-118.28508068851188,0.0
x7888,-118.28508068922832,-0.0,-118.28508068922832,0.0
x7889,-118.28508069057659,-0.0,-118.28508069057659,0.0
x7890,-118.28507901456376,-0.0,-118.28507901456376,0.0
x7891,-118.28507779701665,-0.0,-118.28507779701665,0.0
x7892,-118.28507888640624,-0.0,-118.28507888640624,0.0
x7893,-118.28507887271923,-0.0,-118.28507887271923,0.0
x7894,-118.28507887378707,-0.0,-118.28507887378707,0.0
x7895,-118.28507887462858,-0.0,-118.28507887462858,0.0
x7896,-118.2850788750703,-0.0,-118.2850788750703,0.0
x7897,-118.28507887592521,-0.0,-118.28507887592521,0.0
x7898,-118.28507887645887,-0.0,-118.28507887645887,0.0
x7899,-118.2850788768159,-0.0,-118.2850788768159,0.0
x7900,-118.28507888775466,-0.0,-118.28507888775466,0.0
x7901,-118.28498655693107,-0.0,-118.28498655693107,0.0
x7902,-118.28498561628204,-0.0,-118.28498561628204,0.0
x7903,-118.2849860070034,-0.0,-118.2849860070034,0.0
x7904,-118.28498724599311,-0.0,-118.28498724599311,0.0
x7905,-118.28507804709974,-0.0,-118.28507804709974,0.0
x7906,-118.28507981430052,-0.0,-118.28507981430052,0.0
x7907,-118.28508052165265,-0.0,-118.28508052165265,0.0
x7908,-118.28508052120918,-0.0,-118.28508052120918,0.0
x7909,-118.285080520902,-0.0,-118.285080520902,0.0
x7910,-118.28508052024004,-0.0,-118.28508052024004,0.0
x7911,-118.28508052021547,-0.0,-118.28508052021547,0.0
x7912,-118.28508052027718,-0.0,-118.28508052027718,0.0
x7913,-118.28508052030585,-0.0,-118.28508052030585,0.0
x7914,-118.28508050388612,-0.0,-118.28508050388612,0.0
x7915,-118.28507978757074,-0.0,-118.28507978757074,0.0
x7916,-118.28507978740858,-0.0,-118.28507978740858,0.0
x7917,-118.28507978794822,-0.0,-118.28507978794822,0.0
x7918,-118.28507978853978,-0.0,-118.28507978853978,0.0
x7919,-118.28507978879698,-0.0,-118.28507978879698,0.0
x7920,-118.28507978888182,-0.0,-118.28507978888182,0.0
x7921,-118.2850797891481,-0.0,-118.2850797891481,0.0
x7922,-118.28507978907383,-0.0,-118.28507978907383,0.0
x7923,-118.28507901492395,-0.0,-118.28507901492395,0.0
x7924,-118.28507901916862,-0.0,-118.28507901916862,0.0
x7925,-118.28507900730489,-0.0,-118.28507900730489,0.0
x7926,-118.28507885437247,-0.0,-118.28507885437247,0.0
x7927,-118.28507875577803,-0.0,-118.28507875577803,0.0
x7928,-11.009249471412504,-0.0,-11.009249471412504,0.0
x7929,-118.28507891056847,-0.0,-118.28507891056847,0.0
x7930,-118.28508052181603,-0.0,-118.28508052181603,0.0
x7931,-118.28508052379192,-0.0,-118.28508052379192,0.0
x7932,-118.28508052485273,-0.0,-118.28508052485273,0.0
x7933,-118.28508052607538,-0.0,-118.28508052607538,0.0
x7934,-118.28508052433638,-0.0,-118.28508052433638,0.0
x7935,-118.28508051022806,-0.0,-118.28508051022806,0.0
x7936,-118.28507888661186,-0.0,-118.28507888661186,0.0
x7937,-118.28507888987092,-0.0,-118.28507888987092,0.0
x7938,-118.28506687292229,-0.0,-118.28506687292229,0.0
x7939,-118.28506680686698,-0.0,-118.28506680686698,0.0
x7940,-118.28506686005231,-0.0,-118.28506686005231,0.0
x7941,-118.28506692106872,-0.0,-118.28506692106872,0.0
x7942,-118.28506692322868,-0.0,-118.28506692322868,0.0
x7943,-118.28506693285935,-0.0,-118.28506693285935,0.0
x7944,-118.28506695208561,-0.0,-118.28506695208561,0.0
x7945,-118.28507759638617,-0.0,-118.28507759638617,0.0
x7946,-118.28507761182867,-0.0,-118.28507761182867,0.0
x7947,-118.2850776163667,-0.0,-118.2850776163667,0.0
x7948,-118.28507760852847,-0.0,-118.28507760852847,0.0
x7949,-118.28507760704542,-0.0,-118.28507760704542,0.0
x7950,-118.2850775623193,-0.0,-118.2850775623193,0.0
x7951,-94.15949447652898,-0.0,-94.15949447652898,0.0
x7952,-49.1749652091835,-0.0,-49.1749652091835,0.0
x7953,-118.28507885601512,-0.0,-118.28507885601512,0.0
x7954,-118.2850788682762,-0.0,-118.2850788682762,0.0
x7955,-118.28508052623228,-0.0,-118.28508052623228,0.0
x7956,-118.28508052553161,-0.0,-118.28508052553161,0.0
x7957,-118.2850805252158,-0.0,-118.2850805252158,0.0
x7958,-118.28508052485877,-0.0,-118.28508052485877,0.0
x7959,-118.28508052473637,-0.0,-118.28508052473637,0.0
x7960,-118.28508052479116,-0.0,-118.28508052479116,0.0
x7961,-118.28508052527226,-0.0,-118.28508052527226,0.0
x7962,-118.28507886928638,-0.0,-118.28507886928638,0.0
x7963,-118.28507777482722,-0.0,-118.28507777482722,0.0
x7964,-118.2850783809557,-0.0,-118.2850783809557,0.0
x7965,-118.28507886725305,-0.0,-118.28507886725305,0.0
x7966,-118.28507886762479,-0.0,-118.28507886762479,0.0
x7967,-118.28507886592422,-0.0,-118.28507886592422,0.0
x7968,-118.28507886382644,-0.0,-118.28507886382644,0.0
x7969,-118.28507886155555,-0.0,-118.28507886155555,0.0
x7970,-118.28507885759001,-0.0,-118.28507885759001,0.0
x7971,-118.28507885122032,-0.0,-118.28507885122032,0.0
x7972,-118.28507883822087,-0.0,-118.28507883822087,0.0
x7973,-118.28507877479113,-0.0,-118.28507877479113,0.0
x7974,-45.81733265473486,-0.0,-45.81733265473486,0.0
x7975,-11.008617829987664,-0.0,-11.008617829987664,0.0
x7976,-11.008617897488913,-0.0,-11.008617897488913,0.0
x7977,-118.28507861422825,-0.0,-118.28507861422825,0.0
x7978,-118.28507892266227,-0.0,-118.28507892266227,0.0
x7979,-118.28508051407889,-0.0,-118.28508051407889,0.0
x7980,-118.28508051619133,-0.0,-118.28508051619133,0.0
x7981,-118.28508051844774,-0.0,-118.28508051844774,0.0
x7982,-118.28508051925914,-0.0,-118.28508051925914,0.0
x7983,-118.28508051996765,-0.0,-118.28508051996765,0.0
x7984,-118.28508052096528,-0.0,-118.28508052096528,0.0
x7985,-118.28508052059809,-0.0,-118.28508052059809,0.0
x7986,-118.28507885091018,-0.0,-118.28507885091018,0.0
x7987,-118.28507885413055,-0.0,-118.28507885413055,0.0
x7988,-118.28507885432107,-0.0,-118.28507885432107,0.0
x7989,-118.28507885449561,-0.0,-118.28507885449561,0.0
x7990,-118.28507885442784,-0.0,-118.28507885442784,0.0
x7991,-118.28507885354583,-0.0,-118.28507885354583,0.0
x7992,-118.28507885124391,-0.0,-118.28507885124391,0.0
x7993,-118.28507884864061,-0.0,-118.28507884864061,0.0
x7994,-118.28507884325965,-0.0,-118.28507884325965,0.0
x7995,-118.28507883354364,-0.0,-118.28507883354364,0.0
x7996,-118.28507881263124,-0.0,-118.28507881263124,0.0
x7997,-118.28507870371418,-0.0,-118.28507870371418,0.0
x7998,-11.008606950484928,-0.0,-11.008606950484928,0.0
x7999,-11.008590427297323,-0.0,-11.008590427297323,0.0
x8000,-11.008597424987762,-0.0,-11.008597424987762,0.0
x8001,-118.28507876718244,-0.0,-118.28507876718244,0.0
x8002,-118.28507883585449,-0.0,-118.28507883585449,0.0
x8003,-118.2850805223121,-0.0,-118.2850805223121,0.0
x8004,-118.28508052286512,-0.0,-118.28508052286512,0.0
x8005,-118.28508052309138,-0.0,-118.28508052309138,0.0
x8006,-118.28508052304305,-0.0,-118.28508052304305,0.0
x8007,-118.28508052319371,-0.0,-118.28508052319371,0.0
x8008,-118.28508052342802,-0.0,-118.28508052342802,0.0
x8009,-118.2850805256638,-0.0,-118.2850805256638,0.0
x8010,-118.28507886226085,-0.0,-118.28507886226085,0.0
x8011,-118.28471187283212,-0.0,-118.28471187283212,0.0
x8012,-118.28470307058379,-0.0,-118.28470307058379,0.0
x8013,-118.28469847515055,-0.0,-118.28469847515055,0.0
x8014,-118.28507877383078,-0.0,-118.28507877383078,0.0
x8015,-118.2850788488653,-0.0,-118.2850788488653,0.0
x8016,-118.28507884814498,-0.0,-118.28507884814498,0.0
x8017,-118.28507885463534,-0.0,-118.28507885463534,0.0
x8018,-118.28507885346768,-0.0,-118.28507885346768,0.0
x8019,-118.28507885339812,-0.0,-118.28507885339812,0.0
x8020,-118.28507885350815,-0.0,-118.28507885350815,0.0
x8021,-118.28507885388888,-0.0,-118.28507885388888,0.0
x8022,-118.28507885493073,-0.0,-118.28507885493073,0.0
x8023,-118.28507885469578,-0.0,-118.28507885469578,0.0
x8024,-118.2850788530649,-0.0,-118.2850788530649,0.0
x8025,-118.28507896783584,-0.0,-118.28507896783584,0.0
x8026,-118.28508051754768,-0.0,-118.28508051754768,0.0
x8027,-118.28508068570606,-0.0,-118.28508068570606,0.0
x8028,-118.28508068475598,-0.0,-118.28508068475598,0.0
x8029,-118.28508068427469,-0.0,-118.28508068427469,0.0
x8030,-118.28508068370742,-0.0,-118.28508068370742,0.0
x8031,-118.28508068347321,-0.0,-118.28508068347321,0.0
x8032,-118.28508068369382,-0.0,-118.28508068369382,0.0
x8033,-118.28508068397501,-0.0,-118.28508068397501,0.0
x8034,-118.28507875080439,-0.0,-118.28507875080439,0.0
x8035,-11.008614946973037,-0.0,-11.008614946973037,0.0
x8036,-118.28507743738557,-0.0,-118.28507743738557,0.0
x8037,-118.28507881043576,-0.0,-118.28507881043576,0.0
x8038,-118.2850788335654,-0.0,-118.2850788335654,0.0
x8039,-118.28507884403707,-0.0,-118.28507884403707,0.0
x8040,-118.28507884998223,-0.0,-118.28507884998223,0.0
x8041,-118.28507884529726,-0.0,-118.28507884529726,0.0
x8042,-118.28507884904184,-0.0,-118.28507884904184,0.0
x8043,-118.28507885099809,-0.0,-118.28507885099809,0.0
x8044,-118.28507885291488,-0.0,-118.28507885291488,0.0
x8045,-118.28507885446106,-0.0,-118.28507885446106,0.0
x8046,-118.28507885526459,-0.0,-118.28507885526459,0.0
x8047,-118.28507887311207,-0.0,-118.28507887311207,0.0
x8048,-118.28507775096925,-0.0,-118.28507775096925,0.0
x8049,-118.28507885334568,-0.0,-118.28507885334568,0.0
x8050,-118.28508052375804,-0.0,-118.28508052375804,0.0
x8051,-118.2850805207332,-0.0,-118.2850805207332,0.0
x8052,-118.2850805201694,-0.0,-118.2850805201694,0.0
x8053,-118.28508051963874,-0.0,-118.28508051963874,0.0
x8054,-118.28508051882473,-0.0,-118.28508051882473,0.0
x8055,-118.28508051796865,-0.0,-118.28508051796865,0.0
x8056,-118.28508051658693,-0.0,-118.28508051658693,0.0
x8057,-118.28508051239416,-0.0,-118.28508051239416,0.0
x8058,-118.28507969680655,-0.0,-118.28507969680655,0.0
x8059,-11.008682490808543,-0.0,-11.008682490808543,0.0
x8060,-118.28507884401407,-0.0,-118.28507884401407,0.0
x8061,-118.28507889986739,-0.0,-118.28507889986739,0.0
x8062,-118.2850788708675,-0.0,-118.2850788708675,0.0
x8063,-118.28507887530992,-0.0,-118.28507887530992,0.0
x8064,-118.28507887760138,-0.0,-118.28507887760138,0.0
x8065,-118.28507887334914,-0.0,-118.28507887334914,0.0
x8066,-118.28507886498248,-0.0,-118.28507886498248,0.0
x8067,-118.28507886499779,-0.0,-118.28507886499779,0.0
x8068,-118.28507886422611,-0.0,-118.28507886422611,0.0
x8069,-118.28507981210637,-0.0,-118.28507981210637,0.0
x8070,-118.28507981193529,-0.0,-118.28507981193529,0.0
x8071,-118.28507981148387,-0.0,-118.28507981148387,0.0
x8072,-118.2850798098354,-0.0,-118.2850798098354,0.0
x8073,-118.28508051815919,-0.0,-118.28508051815919,0.0
x8074,-118.28508054919149,-0.0,-118.28508054919149,0.0
x8075,-118.28508054853704,-0.0,-118.28508054853704,0.0
x8076,-118.28508054826568,-0.0,-118.28508054826568,0.0
x8077,-118.28508054846158,-0.0,-118.28508054846158,0.0
x8078,-118.28508054803783,-0.0,-118.28508054803783,0.0
x8079,-118.28508054797172,-0.0,-118.28508054797172,0.0
x8080,-118.28508051773811,-0.0,-118.28508051773811,0.0
x8081,-118.2850805179004,-0.0,-118.2850805179004,0.0
x8082,-118.2850788303693,-0.0,-118.2850788303693,0.0
x8083,-118.28507763939622,-0.0,-118.28507763939622,0.0
x8084,-118.28507763892604,-0.0,-118.28507763892604,0.0
x8085,-118.28507764282682,-0.0,-118.28507764282682,0.0
x8086,-118.28507764527855,-0.0,-118.28507764527855,0.0
x8087,-118.28507764646591,-0.0,-118.28507764646591,0.0
x8088,-118.28507764816784,-0.0,-118.28507764816784,0.0
x8089,-118.28507761698746,-0.0,-118.28507761698746,0.0
x8090,-118.28507763466195,-0.0,-118.28507763466195,0.0
x8091,-118.28507765120467,-0.0,-118.28507765120467,0.0
x8092,-118.28507881065448,-0.0,-118.28507881065448,0.0
x8093,-118.28507881161752,-0.0,-118.28507881161752,0.0
x8094,-118.28507881318363,-0.0,-118.28507881318363,0.0
x8095,-118.28507763796465,-0.0,-118.28507763796465,0.0
x8096,-118.28507763682757,-0.0,-118.28507763682757,0.0
x8097,-118.28507888622936,-0.0,-118.28507888622936,0.0
x8098,-118.2850805285099,-0.0,-118.2850805285099,0.0
x8099,-118.28508052684748,-0.0,-118.28508052684748,0.0
x8100,-118.28508052680236,-0.0,-118.28508052680236,0.0
x8101,-118.28508052702979,-0.0,-118.28508052702979,0.0
x8102,-118.28508052715286,-0.0,-118.28508052715286,0.0
x8103,-118.2850805273123,-0.0,-118.2850805273123,0.0
x8104,-118.285080527734,-0.0,-118.285080527734,0.0
x8105,-118.28508053071735,-0.0,-118.28508053071735,0.0
x8106,-118.28507883751377,-0.0,-118.28507883751377,0.0
x8107,-11.011701764021533,-0.0,-11.011701764021533,0.0
x8108,-11.011596076783569,-0.0,-11.011596076783569,0.0
x8109,-11.011213082813706,-0.0,-11.011213082813706,0.0
x8110,-11.011074047578578,-0.0,-11.011074047578578,0.0
x8111,-11.011112583549298,-0.0,-11.011112583549298,0.0
x8112,-11.011149933939144,-0.0,-11.011149933939144,0.0
x8113,-118.28507884156598,-0.0,-118.28507884156598,0.0
x8114,-118.2850788871844,-0.0,-118.2850788871844,0.0
x8115,-118.28507889341022,-0.0,-118.28507889341022,0.0
x8116,-118.2850788970665,-0.0,-118.2850788970665,0.0
x8117,-118.2850788996801,-0.0,-118.2850788996801,0.0
x8118,-118.28507890081218,-0.0,-118.28507890081218,0.0
x8119,-118.2850778289377,-0.0,-118.2850778289377,0.0
x8120,-118.28507783027312,-0.0,-118.28507783027312,0.0
x8121,-118.28507890351013,-0.0,-118.28507890351013,0.0
x8122,-118.28507890679062,-0.0,-118.28507890679062,0.0
x8123,-118.28507983672296,-0.0,-118.28507983672296,0.0
x8124,-118.28507983742601,-0.0,-118.28507983742601,0.0
x8125,-118.28507983753802,-0.0,-118.28507983753802,0.0
x8126,-118.2850798376673,-0.0,-118.2850798376673,0.0
x8127,-118.28507983750431,-0.0,-118.28507983750431,0.0
x8128,-118.28507983296991,-0.0,-118.28507983296991,0.0
x8129,-118.2850789029267,-0.0,-118.2850789029267,0.0
x8130,-118.28507889449389,-0.0,-118.28507889449389,0.0
x8131,-53.52160703791844,-0.0,-53.52160703791844,0.0
x8132,-118.28507889486258,-0.0,-118.28507889486258,0.0
x8133,-118.28507890079314,-0.0,-118.28507890079314,0.0
x8134,-118.28507889956866,-0.0,-118.28507889956866,0.0
x8135,-118.28507889871669,-0.0,-118.28507889871669,0.0
x8136,-118.28507889931291,-0.0,-118.28507889931291,0.0
x8137,-118.28507889707831,-0.0,-118.28507889707831,0.0
x8138,-118.28507889500025,-0.0,-118.28507889500025,0.0
x8139,-118.2850788935901,-0.0,-118.2850788935901,0.0
x8140,-118.28507889150804,-0.0,-118.28507889150804,0.0
x8141,-118.28507888915884,-0.0,-118.28507888915884,0.0
x8142,-118.28507888735167,-0.0,-118.28507888735167,0.0
x8143,-118.28507888609873,-0.0,-118.28507888609873,0.0
x8144,-118.28507888132197,-0.0,-118.28507888132197,0.0
x8145,-118.28507888023047,-0.0,-118.28507888023047,0.0
x8146,-118.28508052319182,-0.0,-118.28508052319182,0.0
x8147,-118.28508052165192,-0.0,-118.28508052165192,0.0
x8148,-118.28508052081138,-0.0,-118.28508052081138,0.0
x8149,-118.28508052013191,-0.0,-118.28508052013191,0.0
x8150,-118.28508051931303,-0.0,-118.28508051931303,0.0
x8151,-118.28508051902499,-0.0,-118.28508051902499,0.0
x8152,-118.28508051929397,-0.0,-118.28508051929397,0.0
x8153,-118.28508052646282,-0.0,-118.28508052646282,0.0
x8154,-118.28507981311706,-0.0,-118.28507981311706,0.0
x8155,-11.011575695621149,-0.0,-11.011575695621149,0.0
x8156,-118.28507979856202,-0.0,-118.28507979856202,0.0
x8157,-118.28508024782121,-0.0,-118.28508024782121,0.0
x8158,-118.28508024968885,-0.0,-118.28508024968885,0.0
x8159,-118.2850802508149,-0.0,-118.2850802508149,0.0
x8160,-118.28508025133316,-0.0,-118.28508025133316,0.0
x8161,-118.28508025136732,-0.0,-118.28508025136732,0.0
x8162,-118.28508025234186,-0.0,-118.28508025234186,0.0
x8163,-118.28508025316044,-0.0,-118.28508025316044,0.0
x8164,-118.28508024948385,-0.0,-118.28508024948385,0.0
x8165,-118.2850790000299,-0.0,-118.2850790000299,0.0
x8166,-118.28507888805193,-0.0,-118.28507888805193,0.0
x8167,-118.28507889027405,-0.0,-118.28507889027405,0.0
x8168,-118.28507889292878,-0.0,-118.28507889292878,0.0
x8169,-118.28507886052813,-0.0,-118.28507886052813,0.0
x8170,-118.28507886810837,-0.0,-118.28507886810837,0.0
x8171,-118.28507887238636,-0.0,-118.28507887238636,0.0
x8172,-118.28507887191591,-0.0,-118.28507887191591,0.0
x8173,-118.28507887343638,-0.0,-118.28507887343638,0.0
x8174,-118.28507887507787,-0.0,-118.28507887507787,0.0
x8175,-118.28507887611971,-0.0,-118.28507887611971,0.0
x8176,-118.28507888072242,-0.0,-118.28507888072242,0.0
x8177,-118.28507888137659,-0.0,-118.28507888137659,0.0
x8178,-118.28507888225266,-0.0,-118.28507888225266,0.0
x8179,-118.28507748095909,-0.0,-118.28507748095909,0.0
x8180,-118.28507776285875,-0.0,-118.28507776285875,0.0
x8181,-118.2850777631879,-0.0,-118.2850777631879,0.0
x8182,-118.28507775952681,-0.0,-118.28507775952681,0.0
x8183,-118.28507887744111,-0.0,-118.28507887744111,0.0
x8184,-118.28507887480812,-0.0,-118.28507887480812,0.0
x8185,-118.28507887142453,-0.0,-118.28507887142453,0.0
x8186,-118.28507886637105,-0.0,-118.28507886637105,0.0
x8187,-118.28507885951389,-0.0,-118.28507885951389,0.0
x8188,-118.28507884773431,-0.0,-118.28507884773431,0.0
x8189,-118.28507882280098,-0.0,-118.28507882280098,0.0
x8190,-118.28507776152213,-0.0,-118.28507776152213,0.0
x8191,-11.008604804996743,-0.0,-11.008604804996743,0.0
x8192,-11.008602563270458,-0.0,-11.008602563270458,0.0
x8193,-118.28507863431156,-0.0,-118.28507863431156,0.0
x8194,-118.28507881045068,-0.0,-118.28507881045068,0.0
x8195,-118.28507883923662,-0.0,-118.28507883923662,0.0
x8196,-118.28507885057928,-0.0,-118.28507885057928,0.0
x8197,-118.28507885688188,-0.0,-118.28507885688188,0.0
x8198,-118.28507897854006,-0.0,-118.28507897854006,0.0
x8199,-118.28507898094821,-0.0,-118.28507898094821,0.0
